0.005592	2.029687	1.225469	22.382120	19.110366	42.115116	-1.838689	-2.503581	-4.618048	32.937284
8.089138	2.019649	1.609174	-42.084502	-21.068154	-43.056069	3.257697	2.279345	5.170721	50.766225
8.090288	2.017199	2.016299	-37.479048	-30.881986	-34.489512	4.569097	0.168442	-0.649623	44.267040
0.005729	2.034701	2.421605	22.935492	39.187163	-33.189808	-1.148582	-0.308397	0.416511	39.467544
0.002068	2.016483	2.837092	8.280901	-33.746033	8.860392	-0.131384	1.992596	-1.539214	16.043806
8.089956	2.019464	3.237905	-38.812842	-21.813436	-7.831066	1.035947	0.466578	-0.550624	25.497770
0.010012	2.021641	3.634057	40.073200	-13.099583	-43.180546	-5.821794	0.194168	1.896417	45.441338
0.010574	2.030772	4.057908	42.331250	23.457194	32.348416	-0.154383	-0.780145	-4.769108	42.279361
8.097532	2.033127	4.444465	-8.488310	32.879362	-41.401169	-0.848418	-4.474416	5.115330	35.773450
8.093141	2.023202	4.870618	-26.064919	-6.844762	43.339033	1.035576	2.404474	-2.719869	32.496275
0.001438	2.026616	5.264064	5.757981	6.818279	-2.835841	0.911802	-0.203779	1.506401	1.094046
8.098851	2.030744	5.665335	-3.205669	23.338331	-17.699486	0.019278	-3.067937	-0.198015	10.832819
8.097804	2.015948	6.066628	-7.397615	-35.886518	-32.466746	0.322541	3.106122	1.130849	29.902988
0.004426	2.017776	6.488499	17.718804	-28.575318	35.135910	0.048401	0.134810	-3.503519	29.508473
0.005157	2.020497	6.876692	20.650663	-17.682574	-32.070045	0.956826	-0.433156	3.546216	22.054413
0.007238	2.023623	7.291698	28.973513	-5.160589	8.049375	-1.442171	1.526393	-1.145653	11.614660
0.010666	2.024973	7.703535	42.696124	0.237490	35.431429	-4.425406	-0.669985	-12.987639	38.409094
0.005021	2.424564	-0.000988	20.102149	-21.343669	-3.886571	-0.212406	0.368467	13.882515	10.914271
8.094335	2.440178	0.394195	-21.281783	41.158693	-43.183524	0.907037	-5.293403	2.526283	50.054683
0.009835	2.438872	0.800984	39.368813	35.936259	-35.955973	-3.387680	-1.716473	0.320404	51.581627
0.000472	2.420621	1.221545	1.888665	-37.123260	26.411770	0.103595	3.313382	-0.481157	25.943158
0.008238	2.420867	1.628423	32.978848	-36.146658	33.997881	-1.912374	-0.125596	-1.669534	44.293723
8.088620	2.423240	2.024302	-44.155200	-26.643361	-2.443978	4.975125	0.403782	0.539787	33.257630
0.003221	2.439588	2.420927	12.895516	38.807648	-35.902437	-0.512999	0.101276	1.521286	36.948183
0.001583	2.430064	2.838439	6.333027	0.670268	14.253800	-1.749517	-1.490941	-0.482926	3.040976
0.008774	2.435161	3.244087	35.118143	21.080265	16.922558	-4.697746	-0.184706	-0.232430	24.505181
0.006909	2.424098	3.650728	27.659386	-23.209143	23.558998	-0.084856	0.696278	-1.279524	23.191329
0.006002	2.430842	4.049403	24.031609	3.793413	-1.686894	0.232056	1.101670	1.626009	7.420720
8.097740	2.420373	4.455403	-7.646467	-38.114167	2.376918	1.860198	4.687386	-2.173923	18.925153
0.000170	2.435514	4.851552	0.678862	22.490666	-32.982029	-0.468498	-1.483290	1.669900	19.889587
8.088695	2.435791	5.255866	-43.859304	23.602547	-35.659515	2.448682	-0.507995	0.610319	46.817545
0.010391	2.420722	5.661177	41.597864	-36.721667	-34.347504	-2.278611	2.632648	-0.363204	53.134559
0.008849	2.435372	6.068452	35.423547	21.923072	-25.166310	-3.268919	-1.260738	0.368386	29.555322
0.001909	2.424106	6.488308	7.640414	-23.178709	34.379350	-0.403782	0.012247	0.267565	22.178647
8.097330	2.419990	6.894244	-9.294650	-39.658209	38.189121	-0.653076	0.217515	-3.607363	38.897834
8.098589	2.438176	7.283662	-4.250758	33.146292	-24.114198	0.667107	-2.468083	2.918208	21.188875
8.099405	2.431486	7.702534	-0.987326	6.366245	31.425407	0.013266	-1.219885	-13.213576	12.839542
8.093362	2.844269	-0.010269	-25.174566	37.591086	-40.972808	1.889894	-2.592552	44.082033	46.484406
8.097606	2.824915	0.396164	-8.187663	-39.880248	-35.303509	1.019151	5.320556	0.343162	36.230719
0.000666	2.836508	0.801355	2.665883	6.531121	-34.469959	0.469831	1.608279	0.381536	15.445735
8.089436	2.834897	1.219965	-40.893566	0.072605	20.081100	2.612155	-1.505160	-3.766441	25.896425
8.099521	2.831441	1.609548	-0.528742	-13.759622	-41.560963	-2.524383	0.586446	3.499997	23.917339
8.096671	2.844159	2.025022	-11.923968	37.151209	0.431785	2.646173	-2.405300	-1.938976	18.997168
0.008079	2.844338	2.419072	32.338013	37.873644	-43.328690	-2.935703	-0.204946	2.160327	54.368796
8.094960	2.829057	2.839711	-18.780033	-23.301933	19.345251	0.365782	1.195158	-2.185159	15.844597
8.090754	2.841073	3.234159	-35.617664	24.797853	-22.824788	2.834186	-1.374305	1.947311	30.001132
8.098125	2.836924	3.645168	-6.114322	8.188813	1.299453	-0.637822	-0.341977	0.317586	1.324182
0.005999	2.839827	4.056606	24.011006	19.812409	27.143283	-2.951049	-0.450054	-0.782523	21.283421
0.005371	2.835015	4.461918	21.501712	0.542536	28.465935	-1.287118	-2.033779	0.274496	15.882265
8.089808	2.836573	4.867869	-39.405844	6.787094	32.336403	0.980769	0.317228	-3.265734	32.995673
0.001142	2.842218	5.256378	4.566566	29.384510	-33.607381	-2.250266	-1.177405	3.109020	25.125592
0.004694	2.823746	5.659299	18.790809	-44.564609	-41.865914	-0.506281	1.026279	0.279027	51.053896
8.094991	2.838706	6.070276	-18.655978	15.323298	-17.869145	0.458389	-1.821615	-1.069060	11.256156
8.098175	2.829814	6.471330	-5.908534	-20.277930	-33.592113	1.587431	-1.149601	0.924626	19.645414
8.091486	2.826054	6.882828	-32.685417	-35.329461	-7.512651	2.733858	-0.482516	-0.776428	29.607168
0.007159	2.829521	7.281831	28.654825	-21.444049	-31.448939	-2.632859	1.874976	0.354598	28.322475
8.088796	2.828654	7.691368	-43.452818	-24.916146	-13.280711	3.454487	1.732518	-12.867205	33.504868
0.005850	3.238101	0.004184	23.416895	-7.040127	16.811701	-1.111448	1.570488	10.245301	10.986558
0.000596	3.236060	0.397025	2.386586	-15.221925	-31.850389	-0.020266	-1.776793	2.865223	15.619283
8.096867	3.245325	0.815099	-11.147695	21.877498	20.551646	-0.286451	-0.282116	-0.797128	12.792205
0.005180	3.232575	1.216215	20.736207	-29.164514	5.074245	-1.352748	1.692779	0.846502	16.298742
0.004144	3.248134	1.621235	16.594049	33.117844	5.224754	0.901966	-1.836821	0.479638	17.460908
8.096184	3.240658	2.035237	-13.883928	3.198393	41.333275	0.150299	2.178768	-0.658964	23.848871
0.009451	3.245504	2.434072	37.836676	22.588862	16.721536	-1.125628	-2.664311	0.730106	27.717324
8.095993	3.236750	2.839520	-14.647341	-12.456339	18.579846	0.311479	-0.509545	-3.213094	8.919974
0.003632	3.237571	3.229001	14.542562	-9.165687	-43.470136	1.255033	1.067280	3.289763	27.264013
8.097595	3.243602	3.638576	-8.231610	14.981684	-25.092361	-0.057486	0.385465	-0.835507	11.501722
8.090469	3.242487	4.039087	-36.760224	10.516825	-42.992221	2.443919	0.485136	0.755387	41.301843
8.093336	3.233296	4.452005	-25.284417	-26.281098	-11.225068	-0.014890	1.049270	-0.103459	18.166454
8.097415	3.235259	4.860333	-8.953271	-18.420199	2.171976	1.326034	0.923271	0.212179	5.292505
0.006525	3.237563	5.269843	26.119654	-9.195447	20.290422	-0.794721	1.282229	-3.302102	14.704020
0.004405	3.242808	5.661338	17.633079	11.796197	-33.700197	-1.824494	-0.986725	2.249802	19.785702
0.005211	3.232463	6.064199	20.857557	-29.611716	-42.195814	-1.926388	2.930101	0.424407	38.583479
8.093319	3.232509	6.472353	-25.352854	-29.432023	-29.500545	-0.060978	1.010831	0.024537	29.686349
0.000640	3.235682	6.893662	2.563006	-16.729974	35.855697	0.148161	0.249084	-4.110083	19.614930
8.098395	3.230462	7.281580	-5.027087	-37.626449	-32.446894	1.396655	1.058449	4.092758	31.115320
0.000787	3.243050	7.702293	3.144321	12.763569	30.456523	-2.141458	-1.780335	-13.676376	13.729588
0.010491	3.641279	-0.002934	42.000330	-14.265517	-11.661819	-1.151121	0.947111	20.733657	26.245669
0.004755	3.634697	0.396604	19.038035	-40.617493	-33.539705	0.476589	2.075203	2.063053	39.141962
8.094253	3.655233	0.817502	-21.613371	41.592946	30.171673	0.186550	-1.143497	-1.216806	38.771415
0.004195	3.649057	1.221844	16.795683	16.871391	27.613162	-0.185331	-0.436126	0.256877	16.584694
0.000549	3.646702	1.624037	2.196170	7.443509	16.441215	-0.754572	1.187864	-1.320702	4.124166
8.098764	3.650644	2.019917	-3.553300	23.223024	-19.999494	0.282196	-0.938041	1.369265	11.877000
8.095563	3.635150	2.422043	-16.366761	-38.800917	-31.434147	0.487881	3.008167	0.828137	34.454972
8.099040	3.639027	2.844810	-2.448569	-23.284178	39.755331	-0.084042	0.515871	-4.161944	26.558892
8.095868	3.639504	3.232522	-15.148613	-21.379170	-29.374026	0.267683	-0.379505	3.905420	19.331587
0.008349	3.652969	3.644361	33.423873	32.532890	-1.932265	-2.136176	-0.152360	-1.643945	27.190764
8.093325	3.650934	4.040953	-25.327136	24.376992	-35.521932	0.251328	-3.911716	1.185558	31.161324
8.093125	3.638836	4.447352	-26.124585	-24.048754	-29.855756	2.827059	1.153123	-0.824265	26.852947
8.094403	3.651644	4.851047	-21.011479	27.226024	-35.008959	0.046758	-0.408080	0.034389	30.049085
8.094252	3.653320	5.258413	-21.615006	33.936286	-25.463158	0.515074	-0.975017	0.728813	28.288418
0.003686	3.647654	5.676288	14.752639	11.251853	26.146297	-1.794475	-0.238741	-2.668918	12.824736
8.096212	3.647756	6.069167	-13.766576	11.663485	-22.301006	1.855499	0.213700	2.193665	10.267170
8.089289	3.651699	6.477601	-41.480080	27.447177	-8.485337	2.690732	-0.898499	0.289110	31.765660
8.098275	3.650568	6.891054	-5.515315	22.914722	25.418503	-1.422672	-1.893416	-1.784287	14.992359
8.099212	3.649663	7.287178	-1.757419	19.289575	-10.038923	0.175244	-3.721780	1.213142	5.938487
8.089114	3.643001	7.703605	-42.184518	-7.371059	35.710015	1.250054	1.384365	-13.394063	38.791758
0.002509	4.057289	0.005774	10.039741	29.878362	23.176970	-2.018340	-0.520652	11.373295	19.098294
0.002380	4.057898	0.402877	9.528602	32.315240	-8.426548	-0.671606	-0.644743	0.536670	15.048158
8.093792	4.051721	0.801149	-23.460310	7.591022	-35.291590	0.422987	1.643550	1.590740	23.126122
8.099437	4.057531	1.219505	-0.863542	30.846497	18.236529	-2.345203	-1.214395	-3.835524	16.030686
8.090822	4.054136	1.609503	-35.347437	17.259380	-41.739761	0.662048	0.271070	3.152079	41.043400
8.098018	4.055014	2.019890	-6.538034	20.775853	-20.110489	-0.149197	0.641322	-0.424739	10.964924
8.095983	4.045671	2.423605	-14.686563	-16.635689	-25.186707	0.346363	-0.982062	-0.930350	14.059182
0.002402	4.051601	2.825288	9.612165	7.107561	-38.393898	-0.870454	-0.056138	1.121878	20.175277
8.099190	4.042252	3.235234	-1.850168	-30.320580	-18.525638	-0.485472	0.861405	-1.467240	15.795332
0.003513	4.060917	3.635753	14.064595	44.397257	-36.388129	-0.185371	-3.903969	1.480368	43.582337
8.089638	4.039161	4.059507	-40.085294	-42.688243	38.755450	1.425137	3.687406	-2.154349	61.525162
8.089898	4.054567	4.456062	-39.044475	18.978776	5.022169	0.826322	-0.965566	1.167795	23.829587
8.097688	4.060730	4.858906	-7.863137	43.656027	-3.539450	-1.251113	-1.071076	1.038908	24.706944
0.004460	4.054006	5.265555	17.852286	16.735642	3.127929	-2.456485	0.124930	-0.797095	7.593101
0.001698	4.050772	5.672010	6.799140	3.788808	9.024198	0.328932	0.770569	-0.898932	1.771972
8.096787	4.058710	6.069056	-11.466421	35.564189	-22.747122	0.344444	-1.485189	1.297421	23.877432
8.097695	4.051394	6.475032	-7.830083	6.277466	-18.773839	0.833473	0.077554	-0.152812	5.654231
0.007418	4.044642	6.879386	29.697782	-20.749136	-21.289762	-0.306423	1.998113	-0.327479	22.031054
8.099503	4.040133	7.280965	-0.592460	-38.799715	-34.916868	1.113322	3.553335	0.212465	33.999175
8.093689	4.052451	7.699199	-23.871080	10.509710	18.070127	0.928326	-0.098131	-13.847501	12.561953
8.094266	4.461579	-0.008273	-21.560144	27.101001	-32.993219	0.548338	-3.019152	38.197777	28.545495
8.097528	4.461698	0.397417	-8.503077	27.585960	-30.288147	0.010226	0.814689	-0.085646	21.842907
8.098378	4.459073	0.799448	-5.102887	17.070752	-42.102934	-1.893932	-1.314913	0.805207	26.078183
0.000959	4.454989	1.224180	3.838300	0.722788	36.958375	0.281270	0.594893	-0.820198	17.232884
8.098285	4.462937	1.627376	-5.470488	32.539602	29.811437	0.200501	-1.994471	0.242250	24.672861
0.003708	4.463121	2.034172	14.848068	33.279414	37.067356	0.556548	-0.323363	-1.012645	33.712415
8.091861	4.445702	2.433800	-31.184657	-36.452876	15.629063	1.610184	1.237464	-0.840582	31.760884
8.091413	4.463651	2.830758	-32.980160	35.399046	-16.493479	0.814092	-1.538088	1.058524	32.600029
8.090061	4.456627	3.233469	-38.397107	7.283034	-25.583801	0.490552	0.428349	1.418435	27.223621
0.004317	4.450499	3.651654	17.279765	-17.247224	27.263479	-1.197838	2.872246	-1.813153	16.711071
0.008458	4.460255	4.051552	33.856420	21.805088	6.915556	-2.329994	0.194525	1.026381	20.830834
0.008202	4.462523	4.458082	32.831555	30.883555	13.107563	-1.880133	-2.645773	0.403864	27.493146
8.090669	4.457573	4.866579	-35.951956	11.069595	27.173273	4.297198	-0.279594	-2.976715	26.868708
0.009609	4.453577	5.255899	38.469078	-4.928052	-35.526486	-0.890229	-0.024720	2.632825	34.514852
0.009885	4.462643	5.661623	39.567510	31.361066	-32.559699	-3.401072	-2.937426	0.395399	45.032323
0.007633	4.458899	6.075919	30.559794	16.377494	4.724137	0.001679	-1.052066	-0.503136	15.277299
0.010758	4.451431	6.485380	43.068871	-13.520010	22.656449	-0.776776	0.719573	0.110042	31.829137
8.093172	4.453073	6.892617	-25.942170	-6.950165	31.677743	-0.186159	-0.627384	-1.304782	21.520016
8.088963	4.449334	7.290409	-42.785841	-21.914924	2.893313	3.063561	0.079725	0.414416	28.937357
0.002847	4.460924	7.697506	11.396603	24.480894	11.295996	-1.003623	-2.116167	-12.486848	10.690213
0.006483	4.851138	0.008663	25.953565	-34.636594	34.745179	-0.439214	3.011815	11.300915	38.435384
0.006108	4.867769	0.404531	24.454064	31.940787	-1.802249	0.386200	-1.054799	1.597837	20.230932
0.006121	4.855003	0.805314	24.502485	-19.164850	-18.622099	-1.082224	1.549033	0.557922	16.400289
8.092905	4.855257	1.214424	-27.010846	-18.147670	-2.098721	0.074943	0.943499	-0.165985	13.267106
8.095498	4.857666	1.621950	-16.625505	-8.499010	8.081372	2.027190	2.705220	-2.346763	5.164827
8.097767	4.867994	2.014795	-7.543840	32.836520	-40.502472	-0.203699	-2.589457	2.769102	34.631011
8.089464	4.865653	2.428444	-40.779242	23.465359	-5.812852	4.282836	-2.401530	-0.041363	28.040208
8.099434	4.860536	2.845114	-0.872684	2.985980	40.975291	-1.235154	1.735118	-2.649213	21.069246
8.098679	4.870147	3.237296	-3.898733	41.461672	-10.262774	-1.862305	-0.259555	1.927904	22.952552
8.098828	4.849439	3.641104	-3.296366	-41.439406	-14.967682	0.014058	1.900199	0.616423	24.356547
0.008225	4.869744	4.054354	32.928078	39.843752	18.130906	-0.741715	-2.510118	-0.101136	37.437277
8.093860	4.853059	4.462891	-23.185679	-26.943452	32.360992	1.379198	3.827430	-0.403859	28.831250
0.004369	4.852406	4.867715	17.487935	-29.564063	31.724817	-1.050209	0.773701	0.266170	27.278699
8.092654	4.849996	5.274113	-28.012347	-39.211528	37.389709	1.424917	1.399786	-2.494393	46.417110
8.095415	4.852890	5.665056	-16.963228	-27.624968	-18.808348	-0.927103	2.719948	3.312932	17.525687
0.011135	4.854173	6.082532	44.575710	-22.488509	31.199619	-1.341663	2.054666	-1.318950	43.246931
8.098031	4.858848	6.484422	-6.487005	-3.774591	18.820702	0.542276	0.547182	-0.594824	5.122386
0.000008	4.855337	6.881147	0.034049	-17.831685	-14.237074	1.371930	-0.382582	1.534554	6.496310
8.088686	4.867115	7.286706	-43.900446	29.318791	-11.936459	1.233156	-1.960372	-0.544717	36.549006
0.008418	4.854738	7.697078	33.700751	-20.224963	9.578760	-0.582772	2.661423	-13.078439	20.419074
0.005903	5.258480	-0.006796	23.627623	-25.196355	-27.095060	-2.735569	0.494819	33.511676	24.046386
8.096829	5.268233	0.398325	-11.295121	13.851582	-26.653735	1.415424	0.053004	0.081528	12.849618
8.098065	5.263378	0.800098	-6.348316	-5.586645	-39.504826	0.685996	0.309801	0.504755	20.364183
0.008263	5.268482	1.210619	33.073001	14.839207	-17.328788	-4.611029	-3.360823	0.845595	20.141711
